paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
1645,raw/fullpaper/1645-法学研究-2024-2-申请保全错误损害赔偿责任_规范、定性及诉讼实现-占善刚-武汉大学环境法研究所.pdf,84.25,1.3,84.25,6.06,83.5,7.23,86.75,1.79,87.5,1.8,70.0,2.0,87.71,11.83,3.88
1646,raw/fullpaper/1646-法学研究-2019-2-电子数据在刑事证据体系中的定位与审查判断规则--基于网络假货犯罪案件裁判文书的分析-胡铭-浙江大学光华法学院.pdf,65.0,12.43,50.75,12.21,58.25,14.36,79.5,1.66,87.5,1.5,80.25,3.49,68.87,16.78,8.78
1647,raw/fullpaper/1647-法学研究-2022-2-电子数据的技术性鉴真-谢登科-吉林大学法学院.pdf,78.25,6.02,79.25,2.95,84.0,3.67,81.0,5.34,81.25,5.07,76.5,2.6,83.15,13.17,4.93
1648,raw/fullpaper/1648-法学研究-2016-6-电子证据的关联性-刘品新-中国人民大学刑事法律科学研究中心.pdf,47.0,4.69,74.0,5.1,83.25,3.11,86.75,3.7,86.75,3.7,76.75,3.7,69.1,13.42,4.63
1649,raw/fullpaper/1649-法学研究-2018-4-电子证据真实性的三个层面——以刑事诉讼为例的分析-褚福民-证据科学教育部重点实验室(中国政法大学)、司法文明协同创新中心.pdf,70.5,12.28,50.5,21.41,89.75,4.82,84.0,1.58,85.0,2.12,77.75,1.79,75.37,15.1,8.47
1650,raw/fullpaper/1650-法学研究-2016-6-电子诉讼制度构建的法律基础-王福华-上海财经大学法学院教授.pdf,50.25,8.61,50.25,12.01,68.25,7.5,83.25,4.92,84.25,1.48,69.5,6.1,64.19,18.27,7.82
1651,raw/fullpaper/1651-法学研究-2015-2-界定行政处罚行为的功能性考量路径-陈鹏-厦门大学法学院.pdf,76.25,7.4,82.75,2.49,81.75,2.49,86.75,2.05,83.75,7.29,80.5,1.66,86.22,9.73,4.5
1652,raw/fullpaper/1652-法学研究-2015-4-疫学因果关系及其证明-陈伟-南京大学法学院.pdf,56.0,13.98,70.5,6.18,83.75,3.03,80.75,1.64,76.0,5.1,70.75,2.95,73.13,15.4,6.32
1653,raw/fullpaper/1653-法学研究-2015-3-监听侦查的法治实践_美国经验与中国路径-曾赟-浙江工商大学法学院.pdf,57.5,10.64,81.25,6.5,59.5,6.18,80.5,4.15,80.25,3.34,73.75,2.17,71.85,17.52,6.35
1654,raw/fullpaper/1654-法学研究-2019-2-监察过程中的公安协助配合机制-江国华-武汉大学法学院.pdf,62.25,18.66,66.0,7.87,87.5,3.28,77.75,2.68,81.75,2.05,81.25,2.17,76.24,11.33,7.07
1655,raw/fullpaper/1655-法学研究-2018-3-直接适用的法与相关制度的体系平衡-张春良-西南政法大学.pdf,70.0,20.36,78.25,2.49,73.75,3.03,80.25,2.86,84.5,1.5,76.75,5.36,78.01,13.0,6.85
1656,raw/fullpaper/1656-法学研究-2015-4-省级统管地方法院法官任用改革审思——基于实证考察的分析-左卫民-四川大学法学院.pdf,38.5,3.91,52.5,18.2,64.25,13.65,78.25,2.49,83.0,4.12,75.0,4.12,55.69,15.83,8.97
1657,raw/fullpaper/1657-法学研究-2023-6-真正地理标志保护的实质与我国地理标志统一立法-王笑冰-山东大学法学院.pdf,56.25,18.95,85.0,4.3,72.5,11.76,83.0,2.92,85.25,3.27,76.75,3.7,75.18,13.72,8.67
1658,raw/fullpaper/1658-法学研究-2021-4-知情与行为相分离情形下法人知情归责的认定-萧鑫-中国社会科学院法学研究所.pdf,82.75,8.7,88.5,0.87,85.75,5.12,87.25,1.3,86.75,2.38,76.0,1.22,88.69,9.87,3.77
1659,raw/fullpaper/1659-法学研究-2022-1-知识产权国际博弈与中国话语的价值取向-吕炳斌-南京大学法学院.pdf,51.75,10.08,77.25,10.03,53.0,2.12,82.5,2.5,85.0,0.71,67.0,4.12,68.21,13.23,5.68
1660,raw/fullpaper/1660-法学研究-2022-1-知识产权惩罚性赔偿的类型化适用与风险避免——基于国际知识产权规则的视角-刘银良-北京大学法学院.pdf,77.5,7.63,64.0,11.47,79.75,5.21,85.5,2.18,84.75,4.09,72.5,4.33,79.6,14.8,6.7
1661,raw/fullpaper/1661-法学研究-2019-2-知识产权法与反不正当竞争法一般条款的关系--以图式的认知经济性为分析视角-蒋舸-清华大学法学院.pdf,77.25,18.62,83.25,4.92,87.5,1.8,87.0,2.12,89.0,1.73,66.25,18.28,85.76,12.45,9.13
1662,raw/fullpaper/1662-法学研究-2021-2-破产法的指标化进路及其检讨——以世界银行_办理破产_指标为例-高丝敏-清华大学法学院.pdf,63.25,26.24,83.75,1.3,59.0,22.74,84.5,2.6,85.75,1.3,80.75,2.95,77.32,16.75,11.0
1663,raw/fullpaper/1663-法学研究-2025-2-破产程序中的抵销预期保护-朱虎-中国人民大学民商事法律科学研究中心.pdf,71.25,26.86,86.0,2.74,91.75,4.09,91.0,1.73,88.25,2.49,53.5,29.95,84.99,12.32,13.07
1664,raw/fullpaper/1664-法学研究-2015-2-破产视角下的抵销-许德风-北京大学法学院.pdf,66.25,18.83,79.0,3.67,77.5,7.63,87.75,1.79,81.75,2.05,79.75,3.03,79.29,13.95,7.12
1665,raw/fullpaper/1665-法学研究-2018-1-确认之诉的限缩及其路径-刘哲玮-北京大学法学院.pdf,77.25,11.61,82.75,6.3,70.5,15.9,85.75,5.12,86.75,3.7,63.25,14.72,82.35,18.23,11.05
1666,raw/fullpaper/1666-法学研究-2023-1-社会主义核心价值观融入司法裁判的方法论反思-雷磊-中国政法大学.pdf,67.5,22.6,65.5,20.51,79.75,4.82,88.5,3.5,87.0,1.22,78.25,2.86,77.13,17.5,10.68
1667,raw/fullpaper/1667-法学研究-2023-1-禁止财务资助规则的公司法建构-皮正德-清华大学法学院.pdf,81.0,7.68,81.0,6.71,76.75,6.61,83.75,3.42,85.25,0.43,76.75,3.7,83.9,13.37,5.48
1668,raw/fullpaper/1668-法学研究-2018-1-离婚协议中的_赠与子女财产_条款研究-陆青-浙江大学光华法学院.pdf,75.25,15.02,80.75,6.83,77.5,4.97,89.5,2.6,86.0,1.22,80.75,2.95,85.29,15.05,6.45
1669,raw/fullpaper/1669-法学研究-2020-4-私法中善意认定的规则体系-石一峰-浙江大学光华法学院.pdf,73.25,20.46,81.25,2.59,89.5,1.66,86.0,4.69,85.0,0.71,50.25,1.79,83.0,8.48,6.13
1670,raw/fullpaper/1670-法学研究-2015-1-私法中理性人标准之构建-叶金强-南京大学法学院.pdf,52.0,16.72,84.25,7.08,76.75,9.93,82.0,0.0,79.25,2.95,57.5,5.59,73.01,17.88,8.15
1671,raw/fullpaper/1671-法学研究-2020-3-秦及汉初逃亡犯罪的刑罚适用和处理程序-张传玺-中国政法大学法律古籍整理研究所.pdf,63.0,18.43,75.0,7.38,82.0,8.34,82.5,3.57,84.0,3.67,73.25,3.42,76.76,16.9,8.6
1672,raw/fullpaper/1672-法学研究-2015-2-秦汉律所见_质钱_考辨-李力-华中科技大学法学院.pdf,69.5,13.9,85.0,2.12,61.25,16.35,80.5,3.28,79.5,1.66,58.75,14.02,76.28,20.17,9.88
1673,raw/fullpaper/1673-法学研究-2016-4-积极刑法立法观在中国的确立-周光权-清华大学法学院教授.pdf,61.25,14.02,77.0,1.58,50.0,5.0,83.25,3.03,80.25,4.92,82.75,1.3,73.15,13.03,5.75
1674,raw/fullpaper/1674-法学研究-2023-1-积极应对人口老龄化的法治进路-郭春镇-厦门大学法学院.pdf,32.75,2.77,75.25,4.32,44.5,9.53,85.0,3.0,72.75,3.11,70.25,3.03,57.12,12.77,4.97
1675,raw/fullpaper/1675-法学研究-2025-1-积极悔罪制度的体系化_平等适用刑法原则消极面向的展开-李本灿-武汉大学法学院.pdf,83.5,7.53,83.5,3.84,76.75,4.92,85.5,4.56,82.0,5.79,77.0,3.0,85.78,16.37,5.72
1676,raw/fullpaper/1676-法学研究-2016-2-积极抗辩事由的证明责任_误解与澄清-李昌盛-西南政法大学诉讼法与司法改革研究中心.pdf,86.5,4.97,87.25,5.97,77.25,13.25,90.25,2.28,88.5,0.87,77.0,5.0,88.93,11.5,6.22
1677,raw/fullpaper/1677-法学研究-2018-6-税收构成要件理论的反思与再造-叶金育-中南民族大学法学院.pdf,56.25,16.35,80.25,2.28,92.5,2.18,86.0,4.24,84.5,1.66,57.75,5.85,77.29,10.47,6.27
1678,raw/fullpaper/1678-法学研究-2016-5-税法续造与税收法定主义的实现机制-汤洁茵-中国青年政治学院法学院.pdf,74.0,16.78,64.5,12.99,64.75,17.77,85.5,4.56,75.5,9.1,75.75,2.49,75.84,17.87,12.27
1679,raw/fullpaper/1679-法学研究-2023-2-算法透明层次论-安晋城-中国政法大学民商经济法学院.pdf,82.0,2.55,71.75,6.42,80.25,6.87,88.25,2.49,84.5,1.5,77.5,3.57,83.75,11.85,4.48
1680,raw/fullpaper/1680-法学研究-2022-5-类案适用的司法论证-杨知文-华东政法大学科学研究院.pdf,65.25,7.43,81.25,4.15,74.5,9.12,85.75,2.49,76.75,7.69,51.5,5.22,77.47,14.48,6.95
1681,raw/fullpaper/1681-法学研究-2024-5-精准塑造更高水平对外开放与涉外私法制度创新-张春良-西南政法大学.pdf,52.5,10.31,79.0,5.74,65.25,4.55,85.5,4.72,86.0,2.55,86.25,2.17,73.75,15.37,5.77
1682,raw/fullpaper/1682-法学研究-2022-2-纪检监察机关大数据监督的规范化与制度构建-杨建军-西北政法大学法治学院.pdf,50.0,16.96,65.5,4.77,55.0,2.12,82.0,2.83,85.0,0.0,81.0,5.34,67.06,13.12,6.17
1683,raw/fullpaper/1683-法学研究-2020-2-组织体刑事责任论及其应用-黎宏-清华大学法学院.pdf,83.25,4.92,87.25,1.92,82.0,6.48,85.0,5.39,88.25,2.05,74.75,4.55,87.38,10.38,4.88
1684,raw/fullpaper/1684-法学研究-2015-5-缔约过失与欺诈的制度竞合——以欺诈的_故意_要件为中心-刘勇-南京大学法学院.pdf,77.75,4.38,81.5,7.43,63.75,19.6,84.25,1.3,82.25,4.38,81.75,4.09,82.69,19.37,7.93
1685,raw/fullpaper/1685-法学研究-2016-3-缔约过程中说明义务的动态体系论-尚连杰-南京大学法学院.pdf,77.0,8.34,84.0,3.46,85.0,2.12,86.75,1.79,80.5,5.32,80.0,1.41,87.35,11.3,4.3
1686,raw/fullpaper/1686-法学研究-2023-5-缺省性公司法规则的构造——基于减少交易成本和代理成本的分析-伍坚-华东政法大学研究生院.pdf,76.0,12.27,81.75,2.05,85.25,2.17,85.5,2.87,84.0,3.67,80.0,2.92,86.22,9.25,5.0
1687,raw/fullpaper/1687-法学研究-2020-2-网络平台的公共性及其实现——以电商平台的法律规制为视角-刘权-中央财经大学法学院.pdf,74.5,1.5,84.5,1.5,77.75,4.38,84.75,0.43,82.75,2.49,71.75,1.09,82.84,11.23,2.2
1688,raw/fullpaper/1688-法学研究-2023-5-网络暴力治理的法治化转型及立法体系建构-刘艳红-中国政法大学刑事司法学院.pdf,37.5,7.5,58.0,13.95,51.0,17.46,78.75,0.83,82.75,6.3,73.75,7.4,54.41,16.13,10.3
1689,raw/fullpaper/1689-法学研究-2019-5-网络空间中犯罪帮助行为的类型化——来自司法判决的启发-邓矜婷-中国人民大学刑事法律科学研究中心.pdf,83.25,3.7,85.25,2.17,80.5,2.6,84.5,3.84,89.25,2.95,81.25,2.59,88.53,9.72,3.43
1690,raw/fullpaper/1690-法学研究-2023-6-羁押必要性判断中的_一贯表现_证据研究-秦宗文-南京大学法学院.pdf,71.0,9.92,73.75,12.44,76.25,8.93,85.75,4.92,79.75,5.76,77.25,1.92,79.04,16.9,8.47
1691,raw/fullpaper/1691-法学研究-2018-2-羁押必要性审查制度试点研究报告-陈卫东-中国人民大学法学院.pdf,83.75,7.01,74.0,4.24,55.0,12.25,80.5,3.2,84.5,3.91,80.75,2.59,80.62,15.4,6.38
1692,raw/fullpaper/1692-法学研究-2022-4-群体诉讼的博弈分析-王福华-上海交通大学凯原法学院.pdf,46.75,17.8,30.0,30.03,68.5,17.63,84.75,4.09,77.75,2.68,62.5,4.82,55.59,18.5,14.83
1693,raw/fullpaper/1693-法学研究-2023-2-老龄社会婚姻规则多元论-鲁晓明-广东财经大学法治与经济发展研究所.pdf,58.0,11.25,55.75,22.72,64.75,15.86,76.0,3.67,83.75,3.63,78.25,2.05,65.9,19.87,11.38
1694,raw/fullpaper/1694-法学研究-2020-3-股东会决议无效的公司法解释-叶林-中国人民大学民商事法律科学研究中心.pdf,82.5,1.8,66.0,33.49,81.25,5.54,82.25,4.38,85.5,4.56,68.25,4.6,81.34,11.17,10.48
1695,raw/fullpaper/1695-法学研究-2020-6-股东出资加速到期的理论证成-钱玉林-华东政法大学经济法学院.pdf,79.0,16.76,85.75,1.48,80.75,4.38,86.75,1.3,85.5,1.5,80.0,3.81,87.72,10.47,5.63
1696,raw/fullpaper/1696-法学研究-2023-4-股东溢价出资的会计表达与法律属性-郑彧-华东政法大学.pdf,82.5,4.82,73.5,9.76,71.75,16.47,86.0,1.22,85.0,2.12,80.0,3.81,84.31,14.68,7.35
1697,raw/fullpaper/1697-法学研究-2021-4-自然人民事权利能力差等论的批判与反思-汪志刚-江西财经大学法学院.pdf,85.75,7.19,77.25,8.98,78.75,2.59,87.75,1.79,87.0,2.12,64.25,5.12,85.99,17.88,5.35
1698,raw/fullpaper/1698-法学研究-2019-6-自然资源分出物的自由原始取得-张力-西南政法大学民商法学院.pdf,69.25,11.78,81.25,3.11,88.0,2.55,87.5,2.87,87.75,2.28,82.5,2.87,84.68,8.98,4.88
1699,raw/fullpaper/1699-法学研究-2015-2-自然资源国家所有权公权说再论-巩固-浙江大学光华法学院.pdf,64.5,23.39,77.75,7.43,79.0,4.58,85.75,2.49,79.25,4.87,68.0,11.05,78.18,21.95,10.37
1700,raw/fullpaper/1700-法学研究-2016-3-自然资源国家所有权的双重权能结构-叶韫平-上海财经大学法学院.pdf,74.0,10.0,84.25,2.49,82.75,6.3,82.75,2.95,84.0,2.0,72.5,4.82,83.01,14.25,5.5
1701,raw/fullpaper/1701-法学研究-2023-2-自然资源资产国家所有权委托代理的法律性质-汪志刚-江西财经大学法学院.pdf,76.25,10.87,82.0,3.08,72.75,11.39,84.25,2.49,87.0,2.12,62.5,21.65,81.87,15.02,9.93
1702,raw/fullpaper/1702-法学研究-2018-5-苏俄宪法在中国的传播及其当代意义-韩大元-中国人民大学法学院.pdf,32.0,3.46,58.25,13.48,43.75,5.45,82.5,2.87,59.75,5.76,42.5,8.29,52.13,13.48,7.58
1703,raw/fullpaper/1703-法学研究-2023-3-英美在近代中国行使治外法权主体之型化与形替-屈文生-华东政法大学.pdf,36.25,6.5,79.25,3.7,78.25,10.92,87.5,1.8,82.75,4.44,52.5,9.01,65.84,12.07,7.0
1704,raw/fullpaper/1704-法学研究-2022-1-著作权合同中作者权益保护的规则取舍与续造-熊琦-华中科技大学法学院.pdf,69.75,21.96,79.0,1.73,76.25,3.03,86.5,1.5,85.5,1.5,72.0,4.24,80.01,12.48,6.53
1705,raw/fullpaper/1705-法学研究-2015-6-著作权法与专利法中_惩罚性赔偿_之非惩罚性-蒋舸-清华大学法学院.pdf,71.75,18.42,78.75,8.2,80.5,7.79,89.25,2.95,86.75,1.3,73.0,2.12,82.06,16.0,7.85
1706,raw/fullpaper/1706-法学研究-2021-2-著作权法中传播权的体系-王迁-华东政法大学.pdf,87.5,2.87,65.0,6.28,88.75,2.59,90.5,0.87,88.25,1.79,79.25,4.87,86.13,8.83,3.72
1707,raw/fullpaper/1707-法学研究-2023-3-著作权法中作品独创性的审美逻辑-王国柱-吉林大学法学院.pdf,66.0,7.52,77.25,3.11,72.75,12.48,83.75,1.3,84.25,5.4,67.5,6.54,77.01,14.93,6.98
1708,raw/fullpaper/1708-法学研究-2019-2-著作权法限制音乐专有许可的正当性-王迁-华东政法大学.pdf,86.75,4.92,82.5,2.87,79.75,4.92,87.0,2.92,86.5,2.06,80.5,2.18,89.57,9.27,3.83
1709,raw/fullpaper/1709-法学研究-2024-3-董事合规义务_责任限缩与助推型公司法规则的构建-楼秋然-对外经济贸易大学法学院.pdf,84.25,2.49,80.25,1.79,82.0,7.07,86.0,1.22,84.0,5.34,72.5,4.82,86.32,14.87,4.4
1710,raw/fullpaper/1710-法学研究-2024-5-董事间披露义务的法律构造-袁崇霖-清华大学法学院.pdf,83.5,1.5,85.75,1.3,91.0,3.67,89.0,1.73,86.5,1.5,65.75,17.92,89.65,10.78,5.3
1711,raw/fullpaper/1711-法学研究-2023-4-虚假陈述比例连带责任的认定模式与体系展开-邹学庚-中国政法大学民商经济法学院.pdf,85.5,2.87,90.25,3.03,84.25,2.49,86.5,2.6,89.0,1.73,76.5,2.6,89.63,11.85,2.95
1712,raw/fullpaper/1712-法学研究-2024-1-行刑衔接中采信专业性认定之困境及其破解——以事故调查报告为研究对象-张泽涛-广州大学法学院.pdf,80.5,8.85,78.25,4.09,55.5,9.66,82.75,1.3,75.75,12.5,66.75,1.09,79.09,15.7,7.22
1713,raw/fullpaper/1713-法学研究-2019-3-行政协议诉讼的制度构建-刘飞-中国政法大学中欧法学院.pdf,86.0,1.22,83.75,3.63,66.25,6.65,86.75,3.7,85.5,1.8,83.5,1.5,87.16,11.35,3.57
1714,raw/fullpaper/1714-法学研究-2022-1-行政处罚中择一重罚规则的体系化阐释-刘连泰-厦门大学法学院.pdf,82.5,4.82,66.25,16.71,88.5,2.5,86.5,1.5,85.0,2.12,71.25,4.15,83.68,14.68,6.12
1715,raw/fullpaper/1715-法学研究-2024-6-行政处罚的预防目的及其规范建构-谭冰霖-中南财经政法大学现代行政法研究中心.pdf,79.0,11.45,81.0,2.35,80.75,4.87,91.5,0.87,85.25,4.55,78.0,5.1,85.72,9.53,5.62
1716,raw/fullpaper/1716-法学研究-2019-5-行政复议法的修改与完善以 _实质性解决行政争议_为视角-王万华-中国政法大学.pdf,66.75,13.48,86.5,3.2,68.75,10.08,84.5,4.09,86.0,1.22,70.5,3.64,78.93,12.5,6.87
1717,raw/fullpaper/1717-法学研究-2022-6-行政审批改革政策试验机制的法治化图景-卢超-中国社会科学院法学研究所.pdf,48.0,16.72,73.5,3.64,54.75,2.95,84.25,4.26,80.5,1.66,79.5,1.66,63.72,11.42,5.93
1718,raw/fullpaper/1718-法学研究-2019-5-行政执法和解的模式及其运用-方世荣-中南财经政法大学法治发展与司法改革研究中心.pdf,72.0,16.63,76.5,1.5,83.25,3.42,84.0,1.22,85.75,1.3,73.5,5.59,80.87,12.0,5.7
1719,raw/fullpaper/1719-法学研究-2024-4-行政撤诉之再诉禁止效力的构造与限度-黄锴-浙江工业大学法学院.pdf,73.75,13.33,80.75,4.38,79.0,3.67,86.5,1.5,86.25,1.09,80.0,2.0,84.32,10.62,5.0
1720,raw/fullpaper/1720-法学研究-2024-3-行政第三人的程序权利及其司法保护-赵宏-北京大学法学院.pdf,79.75,3.56,88.5,0.87,78.25,6.02,88.75,2.59,73.75,25.34,80.25,4.92,75.0,15.9,8.33
1721,raw/fullpaper/1721-法学研究-2018-6-行政行为无效的认定-王贵松-中国人民大学法学院.pdf,72.0,21.55,90.25,3.11,71.5,6.06,83.0,1.73,86.0,3.67,75.0,2.12,81.79,15.58,7.35
1722,raw/fullpaper/1722-法学研究-2017-1-行政行为程序瑕疵的指正-杨登峰-南京师范大学法学院.pdf,66.25,5.45,70.5,10.64,80.0,5.43,85.5,7.79,81.75,3.77,74.25,7.5,77.21,19.78,7.82
1723,raw/fullpaper/1723-法学研究-2016-2-行政规范性文件司法审查权的实效性考察-余军-浙江大学光华法学院.pdf,70.5,19.16,78.5,0.87,73.75,1.79,85.0,4.64,74.0,15.17,78.25,4.09,75.0,15.23,8.8
1724,raw/fullpaper/1724-法学研究-2024-6-行政规范性文件直接审查模式的证立与建构-王青斌-中国政法大学法治政府研究院.pdf,61.25,18.62,75.5,5.17,73.0,7.38,81.5,2.69,85.25,4.55,78.5,1.66,74.44,13.87,7.72
1725,raw/fullpaper/1725-法学研究-2015-3-行政诉讼司法建议制度的功能衍化-卢超-中国社科院法学所宪法行政法研究室.pdf,77.75,6.57,81.25,2.59,40.75,8.47,87.25,5.63,81.5,0.87,78.25,2.49,74.28,10.82,5.13
1726,raw/fullpaper/1726-法学研究-2020-1-行政诉讼给付判决的构造与功能-黄锴-浙江工业大学法学院.pdf,65.5,26.88,82.75,4.44,82.75,1.3,87.25,1.92,90.5,1.66,74.75,4.32,80.72,12.45,7.78
1727,raw/fullpaper/1727-法学研究-2017-2-行贿罪之_谋取不正当利益_的法理内涵-车浩-北京大学法学院.pdf,86.25,2.17,81.5,3.5,85.5,1.5,86.5,3.57,87.0,2.12,80.5,1.66,90.06,9.77,2.77
1728,raw/fullpaper/1728-法学研究-2017-2-表见代理中的被代理人可归责性-朱虎-中国人民大学民商事法律科学研究中心.pdf,69.5,15.6,84.0,1.22,88.25,2.49,89.5,1.66,88.0,0.0,65.0,0.0,83.93,10.72,4.03
1729,raw/fullpaper/1729-法学研究-2024-6-被动管理型信托的效力澄清-邹星光-清华大学法学院.pdf,80.75,2.59,86.0,2.12,79.25,6.22,86.0,1.22,86.25,2.17,80.75,1.3,87.96,11.97,3.0
1730,raw/fullpaper/1730-法学研究-2016-2-被害人因受骗而同意的法律效果-付立庆-中国人民大学刑事法律科学研究中心.pdf,79.25,10.54,88.0,3.74,87.0,2.12,87.75,0.43,84.75,4.09,65.75,2.59,87.68,8.52,4.52
1731,raw/fullpaper/1731-法学研究-2017-2-被误解和被高估的动态体系论-解亘-南京大学法学院.pdf,84.0,2.35,87.5,2.69,63.25,8.87,91.0,3.67,80.75,2.95,64.25,7.19,85.81,13.67,5.32
1732,raw/fullpaper/1732-法学研究-2019-1-被追诉人的权利处分_基础规范与制度构建-郭松-四川大学法学院.pdf,73.5,1.5,78.5,7.89,75.25,4.55,84.0,8.12,85.0,2.12,68.0,3.74,80.46,11.67,5.37
1733,raw/fullpaper/1733-法学研究-2020-5-被追诉人认罪认罚的撤回-汪海燕-中国政法大学刑事司法学院、_2011 计划_ 司法文明协同创新中心.pdf,80.75,4.38,83.75,5.31,60.0,15.64,88.0,3.74,88.0,1.87,73.5,6.1,82.5,15.53,7.13
1734,raw/fullpaper/1734-法学研究-2018-2-被遗忘权_传统元素、新语境与利益衡量-刘文杰-中国传媒大学法律系.pdf,83.25,4.92,82.5,4.33,70.0,8.92,81.0,1.87,78.0,3.74,65.5,6.58,83.21,16.25,5.85
1735,raw/fullpaper/1735-法学研究-2020-1-裁判文书援引学说的基本原理与规则建构-金枫梁-上海大学法学院.pdf,72.25,17.56,81.5,5.5,75.0,7.38,88.75,2.59,85.25,4.55,67.25,15.2,81.79,13.03,10.18
1736,raw/fullpaper/1736-法学研究-2016-6-西周邦国的法秩序构建_以新出金文为中心-王沛-华东政法大学法律古籍整理研究所副教授.pdf,52.5,13.46,79.0,4.36,76.5,11.06,87.75,1.79,84.25,2.49,57.5,10.9,73.26,16.55,8.48
1737,raw/fullpaper/1737-法学研究-2022-3-规划许可诉讼中邻人保护的权利基础与审查构造-赵宏-中国政法大学法学院.pdf,77.25,7.4,83.75,7.01,81.25,4.66,87.5,4.56,85.5,1.5,72.25,2.68,84.9,11.2,5.35
1738,raw/fullpaper/1738-法学研究-2023-1-规制大众传播媒介的回应权_功能延续与制度发展-朱虎-中国人民大学民商事法律科学研究中心.pdf,85.0,2.12,86.75,2.38,63.75,21.43,87.75,2.95,86.75,3.7,81.25,2.59,87.31,14.33,6.77
1739,raw/fullpaper/1739-法学研究-2019-6-规制抽象危险犯的新路径_双层法益与比例原则的融合-蓝学友-清华大学法学院.pdf,81.75,4.09,82.25,2.77,88.5,0.87,88.5,3.84,87.5,2.87,68.75,8.2,87.65,10.73,4.35
